2026-03-30 17:07:59,822 - __main__ - INFO - 📝 日志文件：/home/yangv/AI-Trader-Intraday/data/logs/trader_2026-03-30_intraday.log
2026-03-30 17:07:59,822 - __main__ - INFO - 🚀 AI-Trader-Intraday 启动 | 模式：intraday | 日期：2026-03-30
2026-03-30 17:07:59,822 - __main__ - INFO - ======================================================================
2026-03-30 17:07:59,822 - __main__ - INFO - 📊 盘中决策模式
2026-03-30 17:07:59,822 - __main__ - INFO - ======================================================================
2026-03-30 17:07:59,823 - src.monitor.performance_logger - INFO - 📝 日志初始化完成：2026-03-30
2026-03-30 17:09:46,340 - __main__ - INFO - 📝 日志文件：/home/yangv/AI-Trader-Intraday/data/logs/trader_2026-03-30_intraday.log
2026-03-30 17:09:46,340 - __main__ - INFO - 🚀 AI-Trader-Intraday 启动 | 模式：intraday | 日期：2026-03-30
2026-03-30 17:09:46,340 - __main__ - INFO - ======================================================================
2026-03-30 17:09:46,340 - __main__ - INFO - 📊 盘中决策模式
2026-03-30 17:09:46,340 - __main__ - INFO - ======================================================================
2026-03-30 17:09:46,340 - src.monitor.performance_logger - INFO - 📝 日志初始化完成：2026-03-30
2026-03-30 17:09:46,343 - src.monitor.performance_logger - INFO - 📝 日志初始化完成：2026-03-30
2026-03-30 17:09:46,357 - src.monitor.performance_logger - INFO - 📝 日志初始化完成：2026-03-30
2026-03-30 17:09:46,357 - src.data_prep.build_daily_pool - INFO - ✅ 解析: AAPL | ref=5-min | momentum=2/4
2026-03-30 17:09:46,357 - src.data_prep.build_daily_pool - INFO - ✅ 解析: MSFT | ref=1-hour | momentum=2/4
2026-03-30 17:09:46,357 - src.data_prep.build_daily_pool - INFO - ✅ 解析: TSLA | ref=5-min | momentum=2/4
2026-03-30 17:09:46,357 - src.data_prep.build_daily_pool - INFO - ✅ 解析: NVDA | ref=1-day | momentum=2/4
2026-03-30 17:09:46,358 - src.data_prep.build_daily_pool - INFO - ✅ 解析: AMD | ref=1-hour | momentum=2/4
2026-03-30 17:09:46,358 - src.data_prep.build_daily_pool - INFO - ✅ 解析: GOOGL | ref=1-day | momentum=1/4
2026-03-30 17:09:46,358 - src.data_prep.build_daily_pool - INFO - ✅ 解析: META | ref=1-hour | momentum=1/4
2026-03-30 17:09:46,358 - src.data_prep.build_daily_pool - INFO - ✅ 解析: NFLX | ref=5-min | momentum=1/4
2026-03-30 17:09:46,358 - src.data_prep.build_daily_pool - INFO - ✅ 解析: AMZN | ref=1-day | momentum=2/4
2026-03-30 17:09:46,358 - src.data_prep.build_daily_pool - INFO - 📋 资产池加载完成: 9 只股票
2026-03-30 17:09:46,358 - __main__ - INFO - 📂 加载盘前缓存：/home/yangv/AI-Trader-Intraday/cache/context_20260330.json
2026-03-30 17:09:46,358 - __main__ - INFO - 
======================================================================
2026-03-30 17:09:46,358 - __main__ - INFO - 🔄 决策循环 1 | 时间：17:09:46
2026-03-30 17:09:46,359 - __main__ - INFO - ======================================================================
2026-03-30 17:09:46,359 - __main__ - INFO - 📡 更新 intraday 数据库...
2026-03-30 17:09:46,359 - src.data_prep.update_intraday - INFO - 🚀 开始更新 intraday 数据库
2026-03-30 17:09:46,359 - ib_insync.client - INFO - Connecting to 127.0.0.1:4002 with clientId 23...
2026-03-30 17:09:46,360 - ib_insync.client - INFO - Connected
2026-03-30 17:09:46,388 - ib_insync.client - DEBUG - <<< 176,20260330 17:09:46 China Standard Time
2026-03-30 17:09:46,388 - ib_insync.client - DEBUG - >>> 71,2,23,
2026-03-30 17:09:46,388 - ib_insync.client - INFO - Logged on to server version 176
2026-03-30 17:09:46,399 - ib_insync.client - DEBUG - <<< 15,1,DUO842974
2026-03-30 17:09:46,442 - ib_insync.client - DEBUG - <<< 9,1,1
2026-03-30 17:09:46,442 - ib_insync.client - DEBUG - <<< 4,2,-1,2104,Market data farm connection is OK:usfarm,
2026-03-30 17:09:46,750 - ib_insync.client - DEBUG - <<< 6,2,Billable-S,0.00,USD,DUO842974
2026-03-30 17:09:46,751 - ib_insync.client - DEBUG - <<< 6,2,BuyingPower,4031436.04,USD,DUO842974
2026-03-30 17:09:46,751 - ib_insync.client - DEBUG - <<< 6,2,CashBalance,1007859.01,BASE,DUO842974
2026-03-30 17:09:46,751 - ib_insync.client - DEBUG - <<< 6,2,CashBalance,1007859.01,USD,DUO842974
2026-03-30 17:09:46,751 - ib_insync.client - DEBUG - <<< 6,2,ColumnPrio-C,2,,DUO842974
2026-03-30 17:09:46,751 - ib_insync.client - DEBUG - <<< 6,2,ColumnPrio-P,5,,DUO842974
2026-03-30 17:09:46,751 - ib_insync.client - DEBUG - <<< 6,2,ColumnPrio-S,1,,DUO842974
2026-03-30 17:09:46,751 - ib_insync.client - DEBUG - <<< 6,2,CorporateBondValue,0.00,BASE,DUO842974
2026-03-30 17:09:46,751 - ib_insync.client - DEBUG - <<< 6,2,CorporateBondValue,0.00,USD,DUO842974
2026-03-30 17:09:46,751 - ib_insync.client - DEBUG - <<< 6,2,Cryptocurrency,0.00,BASE,DUO842974
2026-03-30 17:09:46,751 - ib_insync.client - DEBUG - <<< 6,2,Cryptocurrency,0.00,USD,DUO842974
2026-03-30 17:09:46,751 - ib_insync.client - DEBUG - <<< 6,2,Currency,BASE,BASE,DUO842974
2026-03-30 17:09:46,751 - ib_insync.client - DEBUG - <<< 6,2,Currency,USD,USD,DUO842974
2026-03-30 17:09:46,751 - ib_insync.client - DEBUG - <<< 6,2,Cushion,0.99776,,DUO842974
2026-03-30 17:09:46,751 - ib_insync.client - DEBUG - <<< 6,2,DayTradesRemaining,-1,,DUO842974
2026-03-30 17:09:46,751 - ib_insync.client - DEBUG - <<< 6,2,DayTradesRemainingT+1,-1,,DUO842974
2026-03-30 17:09:46,751 - ib_insync.client - DEBUG - <<< 6,2,DayTradesRemainingT+2,-1,,DUO842974
2026-03-30 17:09:46,751 - ib_insync.client - DEBUG - <<< 6,2,DayTradesRemainingT+3,-1,,DUO842974
2026-03-30 17:09:46,752 - ib_insync.client - DEBUG - <<< 6,2,DayTradesRemainingT+4,-1,,DUO842974
2026-03-30 17:09:46,752 - ib_insync.client - DEBUG - <<< 6,2,DayTradingStatus-S,::false:1007859.01::false,,DUO842974
2026-03-30 17:09:46,752 - ib_insync.client - DEBUG - <<< 6,2,EquityWithLoanValue,1007859.01,USD,DUO842974
2026-03-30 17:09:46,752 - ib_insync.client - DEBUG - <<< 6,2,EquityWithLoanValue-C,0.00,USD,DUO842974
2026-03-30 17:09:46,752 - ib_insync.client - DEBUG - <<< 6,2,EquityWithLoanValue-P,0.00,USD,DUO842974
2026-03-30 17:09:46,752 - ib_insync.client - DEBUG - <<< 6,2,EquityWithLoanValue-S,1007859.01,USD,DUO842974
2026-03-30 17:09:46,752 - ib_insync.client - DEBUG - <<< 6,2,ExcessLiquidity,1007859.01,USD,DUO842974
2026-03-30 17:09:46,752 - ib_insync.client - DEBUG - <<< 6,2,ExcessLiquidity-C,0.00,USD,DUO842974
2026-03-30 17:09:46,752 - ib_insync.client - DEBUG - <<< 6,2,ExcessLiquidity-P,0.00,USD,DUO842974
2026-03-30 17:09:46,752 - ib_insync.client - DEBUG - <<< 6,2,ExcessLiquidity-S,1007859.01,USD,DUO842974
2026-03-30 17:09:46,752 - ib_insync.client - DEBUG - <<< 6,2,ExchangeRate,1.00,BASE,DUO842974
2026-03-30 17:09:46,752 - ib_insync.client - DEBUG - <<< 6,2,ExchangeRate,1.00,USD,DUO842974
2026-03-30 17:09:46,752 - ib_insync.client - DEBUG - <<< 6,2,FullAvailableFunds,1007859.01,USD,DUO842974
2026-03-30 17:09:46,752 - ib_insync.client - DEBUG - <<< 6,2,FullAvailableFunds-C,0.00,USD,DUO842974
2026-03-30 17:09:46,752 - ib_insync.client - DEBUG - <<< 6,2,FullAvailableFunds-P,0.00,USD,DUO842974
2026-03-30 17:09:46,752 - ib_insync.client - DEBUG - <<< 6,2,FullAvailableFunds-S,1007859.01,USD,DUO842974
2026-03-30 17:09:46,752 - ib_insync.client - DEBUG - <<< 6,2,FullExcessLiquidity,1007859.01,USD,DUO842974
2026-03-30 17:09:46,753 - ib_insync.client - DEBUG - <<< 6,2,FullExcessLiquidity-C,0.00,USD,DUO842974
2026-03-30 17:09:46,753 - ib_insync.client - DEBUG - <<< 6,2,FullExcessLiquidity-P,0.00,USD,DUO842974
2026-03-30 17:09:46,753 - ib_insync.client - DEBUG - <<< 6,2,FullExcessLiquidity-S,1007859.01,USD,DUO842974
2026-03-30 17:09:46,753 - ib_insync.client - DEBUG - <<< 6,2,FullInitMarginReq,0.00,USD,DUO842974
2026-03-30 17:09:46,753 - ib_insync.client - DEBUG - <<< 6,2,FullInitMarginReq-C,0.00,USD,DUO842974
2026-03-30 17:09:46,753 - ib_insync.client - DEBUG - <<< 6,2,FullInitMarginReq-P,0.00,USD,DUO842974
2026-03-30 17:09:46,753 - ib_insync.client - DEBUG - <<< 6,2,FullInitMarginReq-S,0.00,USD,DUO842974
2026-03-30 17:09:46,753 - ib_insync.client - DEBUG - <<< 6,2,FullMaintMarginReq,0.00,USD,DUO842974
2026-03-30 17:09:46,753 - ib_insync.client - DEBUG - <<< 6,2,FullMaintMarginReq-C,0.00,USD,DUO842974
2026-03-30 17:09:46,753 - ib_insync.client - DEBUG - <<< 6,2,FullMaintMarginReq-P,0.00,USD,DUO842974
2026-03-30 17:09:46,753 - ib_insync.client - DEBUG - <<< 6,2,FullMaintMarginReq-S,0.00,USD,DUO842974
2026-03-30 17:09:46,753 - ib_insync.client - DEBUG - <<< 6,2,FundValue,0.00,BASE,DUO842974
2026-03-30 17:09:46,753 - ib_insync.client - DEBUG - <<< 6,2,FundValue,0.00,USD,DUO842974
2026-03-30 17:09:46,753 - ib_insync.client - DEBUG - <<< 6,2,FutureOptionValue,0.00,BASE,DUO842974
2026-03-30 17:09:46,753 - ib_insync.client - DEBUG - <<< 6,2,FutureOptionValue,0.00,USD,DUO842974
2026-03-30 17:09:46,753 - ib_insync.client - DEBUG - <<< 6,2,FuturesPNL,0.00,BASE,DUO842974
2026-03-30 17:09:46,753 - ib_insync.client - DEBUG - <<< 6,2,FuturesPNL,0.00,USD,DUO842974
2026-03-30 17:09:46,754 - ib_insync.client - DEBUG - <<< 6,2,FxCashBalance,0.00,BASE,DUO842974
2026-03-30 17:09:46,754 - ib_insync.client - DEBUG - <<< 6,2,FxCashBalance,0.00,USD,DUO842974
2026-03-30 17:09:46,754 - ib_insync.client - DEBUG - <<< 6,2,GrossPositionValue,0.00,USD,DUO842974
2026-03-30 17:09:46,754 - ib_insync.client - DEBUG - <<< 6,2,GrossPositionValue-S,0.00,USD,DUO842974
2026-03-30 17:09:46,754 - ib_insync.client - DEBUG - <<< 6,2,Guarantee,0.00,USD,DUO842974
2026-03-30 17:09:46,754 - ib_insync.client - DEBUG - <<< 6,2,Guarantee-C,0.00,USD,DUO842974
2026-03-30 17:09:46,754 - ib_insync.client - DEBUG - <<< 6,2,Guarantee-P,0.00,USD,DUO842974
2026-03-30 17:09:46,754 - ib_insync.client - DEBUG - <<< 6,2,Guarantee-S,0.00,USD,DUO842974
2026-03-30 17:09:46,754 - ib_insync.client - DEBUG - <<< 6,2,IncentiveCoupons,0.00,USD,DUO842974
2026-03-30 17:09:46,754 - ib_insync.client - DEBUG - <<< 6,2,IncentiveCoupons-C,0.00,USD,DUO842974
2026-03-30 17:09:46,754 - ib_insync.client - DEBUG - <<< 6,2,IncentiveCoupons-P,0.00,USD,DUO842974
2026-03-30 17:09:46,754 - ib_insync.client - DEBUG - <<< 6,2,IncentiveCoupons-S,0.00,USD,DUO842974
2026-03-30 17:09:46,754 - ib_insync.client - DEBUG - <<< 6,2,IndianStockHaircut,0.00,USD,DUO842974
2026-03-30 17:09:46,754 - ib_insync.client - DEBUG - <<< 6,2,IndianStockHaircut-C,0.00,USD,DUO842974
2026-03-30 17:09:46,754 - ib_insync.client - DEBUG - <<< 6,2,IndianStockHaircut-P,0.00,USD,DUO842974
2026-03-30 17:09:46,754 - ib_insync.client - DEBUG - <<< 6,2,IndianStockHaircut-S,0.00,USD,DUO842974
2026-03-30 17:09:46,755 - ib_insync.client - DEBUG - <<< 6,2,InitMarginReq,0.00,USD,DUO842974
2026-03-30 17:09:46,755 - ib_insync.client - DEBUG - <<< 6,2,InitMarginReq-C,0.00,USD,DUO842974
2026-03-30 17:09:46,755 - ib_insync.client - DEBUG - <<< 6,2,InitMarginReq-P,0.00,USD,DUO842974
2026-03-30 17:09:46,755 - ib_insync.client - DEBUG - <<< 6,2,InitMarginReq-S,0.00,USD,DUO842974
2026-03-30 17:09:46,755 - ib_insync.client - DEBUG - <<< 6,2,IssuerOptionValue,0.00,BASE,DUO842974
2026-03-30 17:09:46,755 - ib_insync.client - DEBUG - <<< 6,2,IssuerOptionValue,0.00,USD,DUO842974
2026-03-30 17:09:46,755 - ib_insync.client - DEBUG - <<< 6,2,Leverage-S,0.00,,DUO842974
2026-03-30 17:09:46,755 - ib_insync.client - DEBUG - <<< 6,2,LookAheadAvailableFunds,1007859.01,USD,DUO842974
2026-03-30 17:09:46,755 - ib_insync.client - DEBUG - <<< 6,2,LookAheadAvailableFunds-C,0.00,USD,DUO842974
2026-03-30 17:09:46,755 - ib_insync.client - DEBUG - <<< 6,2,LookAheadAvailableFunds-P,0.00,USD,DUO842974
2026-03-30 17:09:46,755 - ib_insync.client - DEBUG - <<< 6,2,LookAheadAvailableFunds-S,1007859.01,USD,DUO842974
2026-03-30 17:09:46,755 - ib_insync.client - DEBUG - <<< 6,2,LookAheadExcessLiquidity,1007859.01,USD,DUO842974
2026-03-30 17:09:46,755 - ib_insync.client - DEBUG - <<< 6,2,LookAheadExcessLiquidity-C,0.00,USD,DUO842974
2026-03-30 17:09:46,755 - ib_insync.client - DEBUG - <<< 6,2,LookAheadExcessLiquidity-P,0.00,USD,DUO842974
2026-03-30 17:09:46,755 - ib_insync.client - DEBUG - <<< 6,2,LookAheadExcessLiquidity-S,1007859.01,USD,DUO842974
2026-03-30 17:09:46,755 - ib_insync.client - DEBUG - <<< 6,2,LookAheadInitMarginReq,0.00,USD,DUO842974
2026-03-30 17:09:46,756 - ib_insync.client - DEBUG - <<< 6,2,LookAheadInitMarginReq-C,0.00,USD,DUO842974
2026-03-30 17:09:46,756 - ib_insync.client - DEBUG - <<< 6,2,LookAheadInitMarginReq-P,0.00,USD,DUO842974
2026-03-30 17:09:46,756 - ib_insync.client - DEBUG - <<< 6,2,LookAheadInitMarginReq-S,0.00,USD,DUO842974
2026-03-30 17:09:46,756 - ib_insync.client - DEBUG - <<< 6,2,LookAheadMaintMarginReq,0.00,USD,DUO842974
2026-03-30 17:09:46,756 - ib_insync.client - DEBUG - <<< 6,2,LookAheadMaintMarginReq-C,0.00,USD,DUO842974
2026-03-30 17:09:46,756 - ib_insync.client - DEBUG - <<< 6,2,LookAheadMaintMarginReq-P,0.00,USD,DUO842974
2026-03-30 17:09:46,756 - ib_insync.client - DEBUG - <<< 6,2,LookAheadMaintMarginReq-S,0.00,USD,DUO842974
2026-03-30 17:09:46,756 - ib_insync.client - DEBUG - <<< 6,2,LookAheadNextChange,0,,DUO842974
2026-03-30 17:09:46,756 - ib_insync.client - DEBUG - <<< 6,2,MaintMarginReq,0.00,USD,DUO842974
2026-03-30 17:09:46,756 - ib_insync.client - DEBUG - <<< 6,2,MaintMarginReq-C,0.00,USD,DUO842974
2026-03-30 17:09:46,756 - ib_insync.client - DEBUG - <<< 6,2,MaintMarginReq-P,0.00,USD,DUO842974
2026-03-30 17:09:46,756 - ib_insync.client - DEBUG - <<< 6,2,MaintMarginReq-S,0.00,USD,DUO842974
2026-03-30 17:09:46,756 - ib_insync.client - DEBUG - <<< 6,2,MoneyMarketFundValue,0.00,BASE,DUO842974
2026-03-30 17:09:46,756 - ib_insync.client - DEBUG - <<< 6,2,MoneyMarketFundValue,0.00,USD,DUO842974
2026-03-30 17:09:46,756 - ib_insync.client - DEBUG - <<< 6,2,MutualFundValue,0.00,BASE,DUO842974
2026-03-30 17:09:46,756 - ib_insync.client - DEBUG - <<< 6,2,MutualFundValue,0.00,USD,DUO842974
2026-03-30 17:09:46,756 - ib_insync.client - DEBUG - <<< 6,2,NLVAndMarginInReview,false,,DUO842974
2026-03-30 17:09:46,757 - ib_insync.client - DEBUG - <<< 6,2,NetDividend,0.00,BASE,DUO842974
2026-03-30 17:09:46,757 - ib_insync.client - DEBUG - <<< 6,2,NetDividend,0.00,USD,DUO842974
2026-03-30 17:09:46,757 - ib_insync.client - DEBUG - <<< 6,2,NetLiquidation,1010121.39,USD,DUO842974
2026-03-30 17:09:46,757 - ib_insync.client - DEBUG - <<< 6,2,NetLiquidation-C,0.00,USD,DUO842974
2026-03-30 17:09:46,757 - ib_insync.client - DEBUG - <<< 6,2,NetLiquidation-P,0.00,USD,DUO842974
2026-03-30 17:09:46,757 - ib_insync.client - DEBUG - <<< 6,2,NetLiquidation-S,1010121.39,USD,DUO842974
2026-03-30 17:09:46,757 - ib_insync.client - DEBUG - <<< 6,2,NetLiquidationByCurrency,1010121.39,BASE,DUO842974
2026-03-30 17:09:46,757 - ib_insync.client - DEBUG - <<< 6,2,NetLiquidationByCurrency,1010121.39,USD,DUO842974
2026-03-30 17:09:46,757 - ib_insync.client - DEBUG - <<< 6,2,NetLiquidationUncertainty,0.00,USD,DUO842974
2026-03-30 17:09:46,757 - ib_insync.client - DEBUG - <<< 6,2,OptionMarketValue,0.00,BASE,DUO842974
2026-03-30 17:09:46,757 - ib_insync.client - DEBUG - <<< 6,2,OptionMarketValue,0.00,USD,DUO842974
2026-03-30 17:09:46,757 - ib_insync.client - DEBUG - <<< 6,2,PASharesValue,0.00,USD,DUO842974
2026-03-30 17:09:46,757 - ib_insync.client - DEBUG - <<< 6,2,PASharesValue-C,0.00,USD,DUO842974
2026-03-30 17:09:46,757 - ib_insync.client - DEBUG - <<< 6,2,PASharesValue-P,0.00,USD,DUO842974
2026-03-30 17:09:46,757 - ib_insync.client - DEBUG - <<< 6,2,PASharesValue-S,0.00,USD,DUO842974
2026-03-30 17:09:46,758 - ib_insync.client - DEBUG - <<< 6,2,PhysicalCertificateValue,0.00,USD,DUO842974
2026-03-30 17:09:46,758 - ib_insync.client - DEBUG - <<< 6,2,PhysicalCertificateValue-C,0.00,USD,DUO842974
2026-03-30 17:09:46,758 - ib_insync.client - DEBUG - <<< 6,2,PhysicalCertificateValue-P,0.00,USD,DUO842974
2026-03-30 17:09:46,758 - ib_insync.client - DEBUG - <<< 6,2,PhysicalCertificateValue-S,0.00,USD,DUO842974
2026-03-30 17:09:46,758 - ib_insync.client - DEBUG - <<< 6,2,PostExpirationExcess,0.00,USD,DUO842974
2026-03-30 17:09:46,758 - ib_insync.client - DEBUG - <<< 6,2,PostExpirationExcess-C,0.00,USD,DUO842974
2026-03-30 17:09:46,758 - ib_insync.client - DEBUG - <<< 6,2,PostExpirationExcess-P,0.00,USD,DUO842974
2026-03-30 17:09:46,758 - ib_insync.client - DEBUG - <<< 6,2,PostExpirationExcess-S,0.00,USD,DUO842974
2026-03-30 17:09:46,758 - ib_insync.client - DEBUG - <<< 6,2,PostExpirationMargin,0.00,USD,DUO842974
2026-03-30 17:09:46,758 - ib_insync.client - DEBUG - <<< 6,2,PostExpirationMargin-C,0.00,USD,DUO842974
2026-03-30 17:09:46,758 - ib_insync.client - DEBUG - <<< 6,2,PostExpirationMargin-P,0.00,USD,DUO842974
2026-03-30 17:09:46,758 - ib_insync.client - DEBUG - <<< 6,2,PostExpirationMargin-S,0.00,USD,DUO842974
2026-03-30 17:09:46,758 - ib_insync.client - DEBUG - <<< 6,2,PreviousDayEquityWithLoanValue,1007859.01,USD,DUO842974
2026-03-30 17:09:46,758 - ib_insync.client - DEBUG - <<< 6,2,PreviousDayEquityWithLoanValue-S,1007859.01,USD,DUO842974
2026-03-30 17:09:46,758 - ib_insync.client - DEBUG - <<< 6,2,RealCurrency,BASE,BASE,DUO842974
2026-03-30 17:09:46,759 - ib_insync.client - DEBUG - <<< 6,2,RealCurrency,USD,USD,DUO842974
